requested_at,confirmed_at,finished_at,predicted_duration
2021-08-24 17:22:54.331000,2021-08-24 17:23:42.622000,2021-08-24 17:42:32.006000,821
2021-07-24 21:10:30.186000,2021-07-24 21:11:15.330000,2021-07-24 21:21:21.262000,340
2021-07-28 16:27:07.379000,2021-07-28 16:29:11.333000,2021-07-28 16:42:21.267000,611
2021-08-24 18:36:44.406000,2021-08-24 18:42:35.699000,2021-08-24 18:51:36.319000,395
2021-07-27 14:21:08.370000,2021-07-27 14:21:32.643000,2021-07-27 14:34:24.212000,439
2021-07-27 15:18:53.700000,2021-07-27 15:20:35.028000,2021-07-27 15:31:58.944000,363
2021-07-27 17:56:24.265000,2021-07-27 18:18:34.445000,2021-07-27 18:24:50.958000,384
2021-08-24 18:27:36.498000,2021-08-24 18:30:02.338000,2021-08-24 18:38:05.850000,241
2021-07-28 17:51:53.623000,2021-07-28 17:54:41.678000,2021-07-28 18:05:56.855000,556
2021-07-29 16:28:38.080000,2021-07-29 16:44:59.890000,2021-07-29 16:57:38.680000,541
2021-07-29 14:31:46.287000,2021-07-29 14:39:32.879000,2021-07-29 14:50:44.240000,550
2021-07-29 16:54:44.637000,2021-07-29 17:09:46.885000,2021-07-29 17:25:32.285000,991
2021-07-29 20:27:43.080000,2021-07-29 20:41:24.096000,2021-07-29 20:57:51.183000,571
2021-07-30 16:37:57.560000,2021-07-30 16:40:14.499000,2021-07-30 16:59:33.316000,869
2021-07-30 15:05:57.183000,2021-07-30 15:11:04.876000,2021-07-30 15:30:10.018000,814
2021-07-30 21:53:37.378000,2021-07-30 22:11:49.751000,2021-07-30 22:24:40.412000,147
2021-07-30 18:03:10.605000,2021-07-30 18:16:41.930000,2021-07-30 18:38:03.414000,797
2021-07-30 17:44:47.350000,2021-07-30 17:45:03.649000,2021-07-30 18:03:26.412000,819
2021-07-31 17:35:50.038000,2021-07-31 17:36:35.808000,2021-07-31 17:46:29.931000,444
2021-08-25 15:50:26.340000,2021-08-25 15:51:12.522000,2021-08-25 16:05:01.211000,518
2021-08-25 17:59:24.106000,2021-08-25 18:17:36.757000,2021-08-25 18:41:04.628000,878
2021-08-25 18:01:50.871000,2021-08-25 19:04:50.886000,2021-08-25 19:20:17.333000,463
2021-08-25 18:29:24.682000,2021-08-25 19:07:08.653000,2021-08-25 19:56:41.833000,853
2021-08-25 18:12:28.709000,2021-08-25 19:04:55.994000,2021-08-25 19:20:10.713000,508
2021-08-03 17:47:15.727000,2021-08-03 17:55:21.844000,2021-08-03 18:08:57.350000,560
2021-08-04 15:26:17.033000,2021-08-04 15:27:23.875000,2021-08-04 15:35:23.469000,412
2021-08-04 16:40:28.319000,2021-08-04 16:41:38.847000,2021-08-04 17:11:02.188000,1511
2021-08-04 18:13:36.684000,2021-08-04 18:28:54.978000,2021-08-04 18:40:06.065000,500
2021-08-05 19:19:23.679000,2021-08-05 19:28:49.039000,2021-08-05 19:46:47.863000,897
2021-08-06 15:30:35.464000,2021-08-06 15:53:21.332000,2021-08-06 16:38:29.762000,857
2021-08-06 14:10:58.579000,2021-08-06 14:16:54.117000,2021-08-06 14:29:27.633000,636
2021-08-06 18:19:38.550000,2021-08-06 18:37:23.453000,2021-08-06 18:53:44.782000,651
2021-08-26 15:34:20.823000,2021-08-26 15:38:38.513000,2021-08-26 15:55:39.102000,503
2021-08-26 17:28:27.802000,2021-08-26 17:49:44.991000,2021-08-26 18:02:44.415000,527
2021-08-26 19:00:26.302000,2021-08-26 19:00:44.512000,2021-08-26 19:13:31.105000,606
2021-08-07 16:23:49.921000,2021-08-07 16:24:40.480000,2021-08-07 16:35:54.079000,495
2021-08-10 16:04:26.768000,2021-08-10 16:07:57.218000,2021-08-10 16:26:28.797000,806
2021-08-26 21:37:33.636000,2021-08-26 22:00:15.724000,2021-08-26 22:15:27.683000,566
2021-08-26 22:21:52.090000,2021-08-26 22:27:44.105000,2021-08-26 22:31:40.136000,123
2021-08-11 14:18:54.054000,2021-08-11 14:19:28.736000,2021-08-11 14:35:50.441000,786
2021-08-11 16:46:19.617000,2021-08-11 16:54:21.758000,2021-08-11 17:11:12.099000,766
2021-12-29 21:48:13.080000,2021-12-29 22:06:00.123000,2021-12-29 22:16:55.337000,477
2021-09-16 18:45:32.865000,2021-09-16 18:49:22.821000,2021-09-16 19:01:44.529000,539
2021-08-11 20:48:53.596000,2021-08-11 20:49:06.210000,2021-08-11 21:06:14.280000,871
2021-08-27 17:46:55.967000,2021-08-27 17:49:57.310000,2021-08-27 17:58:03.627000,343
2021-08-27 14:43:48.573000,2021-08-27 14:46:59.218000,2021-08-27 15:18:27.388000,914
2021-08-12 17:48:14.334000,2021-08-12 17:55:10.978000,2021-08-12 18:06:07.825000,635
2021-08-12 17:10:42.876000,2021-08-12 17:13:51.110000,2021-08-12 17:29:49.127000,766
2021-08-12 16:33:51.150000,2021-08-12 16:40:41.989000,2021-08-12 16:50:19.571000,446
2021-08-12 18:49:35.652000,2021-08-12 18:52:50.551000,2021-08-12 19:12:28.055000,938
2021-08-27 18:13:27.910000,2021-08-27 18:17:37.605000,2021-08-27 18:27:51.977000,599
2021-08-13 14:38:21.028000,2021-08-13 14:39:18.120000,2021-08-13 14:53:32.082000,700
2021-08-13 15:33:03.111000,2021-08-13 15:40:02.047000,2021-08-13 15:51:05.776000,539
2021-08-28 16:08:43.606000,2021-08-28 16:13:38.875000,2021-08-28 16:25:35.198000,518
2021-08-13 19:30:53.664000,2021-08-13 19:40:02.910000,2021-08-13 19:59:10.419000,327
2021-08-13 19:32:28.905000,2021-08-13 19:39:59.022000,2021-08-13 19:59:16.130000,399
2021-08-13 21:34:40.865000,2021-08-13 21:39:00.122000,2021-08-13 21:55:57.623000,750
2021-08-14 15:14:19.595000,2021-08-14 15:26:49.919000,2021-08-14 15:34:01.988000,304
2021-09-24 17:43:33.411000,2021-09-24 18:22:50.377000,2021-09-24 18:34:17.333000,530
2021-08-30 14:47:56.232000,2021-08-30 14:49:33.693000,2021-08-30 15:06:15.982000,556
2021-08-30 14:21:19.858000,2021-08-30 14:23:33.259000,2021-08-30 14:34:56.655000,753
2021-11-12 16:14:39.531000,2021-11-12 16:40:10.439000,2021-11-12 16:45:09.780000,264
2021-08-30 15:39:50.620000,2021-08-30 15:41:40.290000,2021-08-30 15:57:47.011000,757
2021-08-30 17:48:30.612000,2021-08-30 18:05:57.250000,2021-08-30 18:21:03.255000,411
2021-08-30 21:45:05.206000,2021-08-30 22:26:40.910000,2021-08-30 22:42:57.427000,885
2021-08-30 21:14:11.438000,2021-08-30 21:22:05.571000,2021-08-30 21:33:37.671000,517
2021-08-19 15:47:44.380000,2021-08-19 15:59:17.238000,2021-08-19 16:19:40.537000,706
2021-08-19 14:55:34.284000,2021-08-19 15:00:02.867000,2021-08-19 15:09:00.922000,409
2021-11-12 16:22:38.456000,2021-11-12 16:40:15.314000,2021-11-12 16:52:34.734000,384
2021-09-02 15:50:58.425000,2021-09-02 15:56:27.187000,2021-09-02 16:12:15.780000,750
2021-09-02 19:09:27.493000,2021-09-02 19:19:41.891000,2021-09-02 19:28:47.559000,1001
2021-09-02 18:09:01.104000,2021-09-02 18:09:42.094000,2021-09-02 18:25:45.661000,773
2021-09-03 15:27:18.548000,2021-09-03 15:27:54.073000,2021-09-03 15:39:11.488000,430
2021-10-06 17:14:44.661000,2021-10-06 17:21:42.368000,2021-10-06 17:38:19.465000,383
2021-10-06 19:43:04.516000,2021-10-06 19:46:21.611000,2021-10-06 20:01:55.496000,417
2021-09-07 15:50:25.434000,2021-09-07 15:56:33.321000,2021-09-07 16:10:10.210000,600
2021-09-07 17:10:36.934000,2021-09-07 17:12:09.506000,2021-09-07 17:28:55.270000,520
2021-10-06 18:57:13.737000,2021-10-06 19:31:42.927000,2021-10-06 19:47:42.634000,749
2021-09-08 18:11:52.937000,2021-09-08 18:29:25.772000,2021-09-08 18:47:38.012000,768
2021-10-06 22:09:40.999000,2021-10-06 22:16:32.040000,2021-10-06 22:19:57.580000,147
2021-09-08 18:35:03.807000,2021-09-08 19:05:43.978000,2021-09-08 19:19:30.704000,604
2021-09-08 22:09:14.382000,2021-09-08 22:10:14.762000,2021-09-08 22:28:50.712000,598
2021-09-09 15:41:59.958000,2021-09-09 15:45:32.831000,2021-09-09 15:55:32.825000,259
2021-09-09 16:22:32.206000,2021-09-09 16:24:36.606000,2021-09-09 16:42:13.312000,739
2021-10-07 14:50:03.163000,2021-10-07 14:50:32.769000,2021-10-07 15:01:51.632000,337
2021-09-09 17:32:46.607000,2021-09-09 17:49:03.430000,2021-09-09 18:10:22.805000,780
2021-10-14 19:29:27.027000,2021-10-14 19:31:46.664000,2021-10-14 19:37:46.638000,192
2021-10-07 15:48:35.393000,2021-10-07 15:51:25.380000,2021-10-07 16:12:53.052000,876
2021-09-10 14:49:57.713000,2021-09-10 14:55:06.761000,2021-09-10 15:07:28.027000,662
2021-09-10 20:41:57.063000,2021-09-10 21:22:07.230000,2021-09-10 21:38:39.332000,608
2021-10-15 20:49:59.195000,2021-10-15 20:54:11.896000,2021-10-15 21:13:07.303000,452
2021-09-11 16:34:58.492000,2021-09-11 16:35:17.202000,2021-09-11 16:43:42.656000,343
2021-10-07 18:39:17.870000,2021-10-07 18:39:54.075000,2021-10-07 18:55:25.981000,714
2021-09-15 16:13:19.211000,2021-09-15 16:14:03.639000,2021-09-15 16:25:24.045000,503
2021-09-14 15:38:33.780000,2021-09-14 16:06:04.536000,2021-09-14 16:45:27.160000,792
2021-09-14 15:51:15.337000,2021-09-14 16:05:22.189000,2021-09-14 16:17:48.652000,262
2021-09-14 18:06:02.661000,2021-09-14 18:21:35.661000,2021-09-14 18:30:49.971000,340
2021-10-08 15:07:52.213000,2021-10-08 15:09:06.727000,2021-10-08 15:25:52.218000,370
2021-09-14 18:33:47.112000,2021-09-14 18:37:29.098000,2021-09-14 19:02:54.604000,578
2021-10-08 14:22:22.807000,2021-10-08 14:23:59.160000,2021-10-08 14:44:05.032000,541
2021-10-08 16:22:03.846000,2021-10-08 16:31:56.391000,2021-10-08 16:45:13.672000,741
2021-10-08 15:19:28.063000,2021-10-08 15:39:23.017000,2021-10-08 15:58:02.475000,697
2021-09-15 18:04:21.626000,2021-09-15 18:09:49.873000,2021-09-15 18:36:27.473000,791
2021-09-15 18:08:51.235000,2021-09-15 18:09:40.383000,2021-09-15 18:21:47.943000,294
2021-09-15 17:45:17.832000,2021-09-15 17:45:58.710000,2021-09-15 18:04:31.746000,280
2021-09-16 14:24:48.705000,2021-09-16 14:26:15.206000,2021-09-16 14:40:40.078000,739
2021-10-08 18:15:10.006000,2021-10-08 18:16:03.499000,2021-10-08 18:25:20.759000,329
2021-10-08 21:14:21.261000,2021-10-08 21:16:16.594000,2021-10-08 21:33:02.580000,985
2021-10-08 18:57:40.990000,2021-10-08 18:59:29.567000,2021-10-08 19:11:55.897000,572
2021-09-16 21:57:29.184000,2021-09-16 22:11:57.385000,2021-09-16 22:29:58.902000,611
2021-09-27 18:49:56.749000,2021-09-27 19:02:12.869000,2021-09-27 19:13:53.706000,388
2021-09-17 14:45:23.148000,2021-09-17 15:04:34.648000,2021-09-17 15:18:58.617000,686
2021-09-17 14:21:28.067000,2021-09-17 14:32:16.738000,2021-09-17 14:52:05.575000,627
2021-09-17 15:57:12.823000,2021-09-17 16:06:12.897000,2021-09-17 16:17:34.475000,408
2021-09-17 16:04:27.447000,2021-09-17 16:06:19.037000,2021-09-17 16:39:24.418000,1040
2021-10-09 20:19:23.991000,2021-10-09 20:33:55.911000,2021-10-09 20:48:09.878000,916
2021-10-09 22:15:12.591000,2021-10-09 22:16:22.194000,2021-10-09 22:33:20.790000,459
2021-09-18 15:30:47.937000,2021-09-18 15:34:06.429000,2021-09-18 15:41:57.927000,323
2021-09-18 14:22:26.714000,2021-09-18 14:23:34.682000,2021-09-18 14:32:37.087000,496
2021-09-18 17:43:52.509000,2021-09-18 18:18:49.324000,2021-09-18 18:28:47.731000,398
2021-09-18 21:38:25.392000,2021-09-18 21:39:25.769000,2021-09-18 22:03:00.030000,1538
2021-09-18 17:21:09.272000,2021-09-18 17:50:15.800000,2021-09-18 18:07:08.939000,780
2021-09-18 19:19:45.362000,2021-09-18 19:20:49.219000,2021-09-18 19:39:06.680000,720
2021-11-13 16:10:52.958000,2021-11-13 16:37:29.873000,2021-11-13 16:45:42.194000,391
2021-11-12 17:37:14.208000,2021-11-12 17:48:58.886000,2021-11-12 17:58:55.288000,473
2021-10-12 14:13:56.230000,2021-10-12 14:21:58.250000,2021-10-12 14:35:05.475000,816
2021-10-11 21:30:32.070000,2021-10-11 21:46:59.422000,2021-10-11 22:06:39.320000,973
2021-10-12 14:19:13.876000,2021-10-12 14:45:46.312000,2021-10-12 15:00:02.662000,684
2021-09-21 15:37:38.393000,2021-09-21 15:49:25.673000,2021-09-21 16:06:41.495000,660
2021-09-21 16:01:32.581000,2021-09-21 16:18:26.401000,2021-09-21 16:43:59.651000,887
2021-09-21 15:14:13.430000,2021-09-21 15:17:06.548000,2021-09-21 15:29:21.527000,644
2021-09-21 17:34:31.078000,2021-09-21 17:46:04.288000,2021-09-21 17:53:51.930000,357
2021-09-22 17:32:03.214000,2021-09-22 17:41:19.120000,2021-09-22 18:03:44.609000,1062
2021-09-22 16:25:47.079000,2021-09-22 16:28:26.877000,2021-09-22 16:48:42.779000,844
2021-09-22 18:21:18.442000,2021-09-22 18:33:07.508000,2021-09-22 18:57:32.946000,773
2021-09-22 18:39:21.654000,2021-09-22 19:14:06.036000,2021-09-22 19:31:31.229000,720
2021-09-23 14:32:12.200000,2021-09-23 14:35:24.066000,2021-09-23 14:50:49.431000,539
2021-09-23 16:20:48.920000,2021-09-23 16:43:46.070000,2021-09-23 17:01:47.307000,874
2021-09-23 15:51:03.035000,2021-09-23 15:55:20.742000,2021-09-23 16:07:52.216000,672
2021-09-23 18:05:05.858000,2021-09-23 18:25:09.189000,2021-09-23 18:48:00.392000,1005
2021-09-24 14:09:15.969000,2021-09-24 14:25:20.942000,2021-09-24 14:46:05.529000,473
2021-10-15 17:37:21.647000,2021-10-15 17:38:02.901000,2021-10-15 17:52:44.804000,929
2021-09-28 15:21:46.229000,2021-09-28 15:55:37.867000,2021-09-28 15:58:14.610000,666
2021-10-13 17:51:44.549000,2021-10-13 18:04:22.140000,2021-10-13 18:18:51.151000,898
2021-09-28 17:12:31.103000,2021-09-28 17:53:43.687000,2021-09-28 18:05:36.690000,383
2021-09-28 17:41:11.308000,2021-09-28 17:53:48.695000,2021-09-28 18:04:53.403000,364
2021-09-28 16:48:15.506000,2021-09-28 17:08:44.814000,2021-09-28 17:15:49.924000,414
2021-09-28 18:22:41.705000,2021-09-28 18:22:55.451000,2021-09-28 18:28:53.184000,214
2021-09-28 19:39:24.464000,2021-09-28 19:58:17.325000,2021-09-28 20:09:03.132000,333
2021-09-28 21:12:07.957000,2021-09-28 21:27:41.949000,2021-09-28 21:41:24.327000,803
2021-09-29 15:34:00.815000,2021-09-29 15:42:11.979000,2021-09-29 16:02:52.711000,683
2021-09-29 18:14:09.230000,2021-09-29 18:35:26.047000,2021-09-29 18:53:11.432000,667
2021-09-29 16:31:51.509000,2021-09-29 16:52:47.188000,2021-09-29 17:02:58.361000,445
2021-09-29 18:37:06.062000,2021-09-29 19:02:27.228000,2021-09-29 19:18:47.880000,636
2021-09-29 21:43:25.729000,2021-09-29 21:56:36.405000,2021-09-29 22:03:55.001000,472
2021-10-15 17:50:10.200000,2021-10-15 18:08:49.502000,2021-10-15 18:26:45.619000,353
2021-09-30 17:40:29.553000,2021-09-30 17:44:33.523000,2021-09-30 18:00:21.027000,677
2021-10-02 14:37:43.323000,2021-10-02 14:42:07.468000,2021-10-02 14:54:16.915000,872
2021-10-01 15:37:10.799000,2021-10-01 15:52:09.509000,2021-10-01 16:03:16.930000,364
2021-10-01 19:00:21.988000,2021-10-01 19:00:55.700000,2021-10-01 19:10:12.628000,321
2021-10-02 16:23:54.577000,2021-10-02 16:37:30.079000,2021-10-02 16:51:36.013000,825
2021-10-02 21:31:07.547000,2021-10-02 21:48:36.439000,2021-10-02 22:21:52.407000,1369
2021-12-16 19:35:20.036000,2021-12-16 19:53:31.626000,2021-12-16 20:10:06.686000,841
2021-10-05 15:07:26.787000,2021-10-05 15:39:48.064000,2021-10-05 15:50:37.644000,378
2021-10-14 17:57:45.493000,2021-10-14 17:57:58.318000,2021-10-14 18:07:37.662000,279
2021-10-15 20:46:24.899000,2021-10-15 20:54:02.540000,2021-10-15 21:13:13.096000,471
2021-11-12 18:51:13.251000,2021-11-12 19:01:41.939000,2021-11-12 19:27:36.245000,835
2021-11-12 20:40:24.359000,2021-11-12 20:47:54.815000,2021-11-12 21:20:59.105000,484
2021-11-13 16:06:26.302000,2021-11-13 16:12:30.864000,2021-11-13 16:29:23.785000,703
2021-10-19 16:46:26.064000,2021-10-19 16:57:53.591000,2021-10-19 17:13:38.300000,734
2021-10-19 18:21:23.233000,2021-10-19 18:23:01.618000,2021-10-19 18:36:18.983000,687
2021-10-19 17:50:33.834000,2021-10-19 17:51:18.839000,2021-10-19 18:04:40.600000,512
2021-10-19 18:09:07.355000,2021-10-19 18:12:04.401000,2021-10-19 18:18:15.009000,241
2021-10-19 18:36:37.842000,2021-10-19 18:59:18.537000,2021-10-19 19:07:20.274000,397
2021-11-24 19:18:59.635000,2021-11-24 19:25:33.657000,2021-11-24 19:43:03.472000,791
2021-11-19 20:11:24.467000,2021-11-19 20:13:07.492000,2021-11-19 20:22:49.991000,411
2021-11-27 23:32:16.700000,2021-11-27 23:32:43.297000,2021-11-27 23:39:48.647000,354
2021-10-26 14:17:29.913000,2021-10-26 14:18:26.182000,2021-10-26 14:36:40.741000,455
2021-10-27 15:39:05.912000,2021-10-27 15:56:07.925000,2021-10-27 16:11:33.595000,408
2021-10-27 15:37:46.996000,2021-10-27 15:56:16.759000,2021-10-27 16:04:44.941000,405
2021-10-27 18:06:10.009000,2021-10-27 18:32:52.133000,2021-10-27 18:51:54.767000,964
2021-11-16 18:04:48.761000,2021-11-16 18:08:17.868000,2021-11-16 18:20:42.313000,578
2021-11-16 21:26:30.343000,2021-11-16 21:40:02.576000,2021-11-16 21:53:30.400000,960
2021-10-28 18:07:44.753000,2021-10-28 18:11:20.361000,2021-10-28 18:47:52.960000,1318
2021-11-20 21:31:41.304000,2021-11-20 21:43:20.636000,2021-11-20 22:00:04.624000,779
2021-10-28 16:20:00.607000,2021-10-28 16:44:07.887000,2021-10-28 16:55:13.928000,575
2021-10-28 17:11:41.631000,2021-10-28 17:25:05.927000,2021-10-28 17:34:06.854000,525
2021-11-20 23:11:47.416000,2021-11-20 23:22:03.010000,2021-11-20 23:29:29.494000,341
2021-10-29 14:19:51.195000,2021-10-29 14:43:25.634000,2021-10-29 14:58:20.996000,540
2021-10-29 18:51:57.026000,2021-10-29 18:58:09.465000,2021-10-29 19:11:13.958000,647
2021-10-30 14:15:14.430000,2021-10-30 14:17:08.642000,2021-10-30 14:22:10.574000,316
2021-10-30 19:06:32.468000,2021-10-30 19:07:47.348000,2021-10-30 19:21:14.835000,649
2021-11-09 17:09:48.697000,2021-11-09 17:24:15.123000,2021-11-09 17:38:21.298000,439
2021-11-02 14:58:36.102000,2021-11-02 15:23:27.248000,2021-11-02 15:46:48.518000,680
2021-11-02 17:35:00.391000,2021-11-02 17:36:09.092000,2021-11-02 17:44:04.218000,376
2021-11-02 16:01:10.060000,2021-11-02 16:25:40.736000,2021-11-02 16:47:06.858000,887
2021-11-02 15:29:50.593000,2021-11-02 15:55:51.604000,2021-11-02 16:12:02.729000,402
2021-11-17 19:23:09.243000,2021-11-17 19:35:06.717000,2021-11-17 19:42:26.323000,188
2021-11-03 14:41:54.838000,2021-11-03 14:51:07.786000,2021-11-03 15:04:45.842000,646
2021-11-03 17:30:16.290000,2021-11-03 17:34:44.458000,2021-11-03 17:47:04.320000,452
2021-11-03 16:04:37.190000,2021-11-03 16:07:03.991000,2021-11-03 16:24:21.017000,753
2021-11-17 21:39:27.659000,2021-11-17 21:58:52.635000,2021-11-17 22:08:58.174000,315
2021-11-03 16:33:29.678000,2021-11-03 16:52:18.847000,2021-11-03 16:58:42.343000,627
2021-11-17 22:00:44.586000,2021-11-17 22:35:31.403000,2021-11-17 22:48:57.456000,482
2021-11-03 19:12:55.666000,2021-11-03 19:13:47.894000,2021-11-03 19:25:13.361000,435
2021-11-04 14:59:12.912000,2021-11-04 15:12:54.455000,2021-11-04 15:17:56.343000,100
2021-11-04 15:05:01.527000,2021-11-04 15:12:59.615000,2021-11-04 15:39:37.413000,820
2021-12-30 17:12:37.516000,2021-12-30 17:13:27.972000,2021-12-30 17:25:09.172000,602
2021-11-04 20:52:49.542000,2021-11-04 20:53:27.359000,2021-11-04 21:13:19.736000,851
2021-11-05 15:00:37.242000,2021-11-05 15:25:51.361000,2021-11-05 15:37:36.121000,571
2021-11-05 14:06:51.583000,2021-11-05 14:12:00.756000,2021-11-05 14:23:33.913000,662
2021-11-05 15:52:04.590000,2021-11-05 16:01:43.681000,2021-11-05 16:13:18.513000,377
2021-11-05 17:35:59.266000,2021-11-05 17:39:33.344000,2021-11-05 17:50:56.819000,476
2021-11-18 16:29:56.566000,2021-11-18 16:58:05.256000,2021-11-18 17:06:30.119000,323
2021-11-06 15:43:43.676000,2021-11-06 16:19:04.687000,2021-11-06 16:41:31.163000,1042
2021-11-18 17:12:05.160000,2021-11-18 17:31:16.285000,2021-11-18 17:47:14.459000,607
2021-11-09 15:13:51.650000,2021-11-09 15:16:45.648000,2021-11-09 15:33:06.991000,1009
2021-11-09 16:19:20.727000,2021-11-09 16:34:26.130000,2021-11-09 16:46:57.965000,708
2021-12-30 17:16:55.043000,2021-12-30 17:36:45.694000,2021-12-30 17:43:49.619000,351
2021-11-18 21:25:57.452000,2021-11-18 22:08:22.828000,2021-11-18 22:27:16.583000,733
2021-11-09 19:43:26.090000,2021-11-09 20:07:27.852000,2021-11-09 20:19:32.394000,633
2021-11-09 19:48:13.658000,2021-11-09 20:07:31.000000,2021-11-09 20:32:59.547000,1040
2021-11-09 23:06:11.381000,2021-11-09 23:08:36.664000,2021-11-09 23:37:10.210000,523
2021-11-10 19:21:32.712000,2021-11-10 19:24:53.990000,2021-11-10 19:44:57.950000,768
2021-11-10 18:16:29.993000,2021-11-10 18:44:26.214000,2021-11-10 19:07:01.004000,857
2021-11-19 16:58:02.041000,2021-11-19 17:02:40.577000,2021-11-19 17:16:50.095000,514
2021-11-11 15:39:46.691000,2021-11-11 15:40:52.083000,2021-11-11 16:00:38.580000,878
2021-11-11 17:44:54.058000,2021-11-11 17:56:09.255000,2021-11-11 18:07:36.744000,612
2021-12-30 17:31:23.583000,2021-12-30 17:50:31.765000,2021-12-30 17:59:39.918000,578
2021-11-11 22:28:42.497000,2021-11-11 22:36:16.613000,2021-11-11 22:44:55.319000,306
2021-11-19 16:31:50.982000,2021-11-19 16:38:32.859000,2021-11-19 16:52:07.084000,720
2021-11-19 23:02:15.258000,2021-11-19 23:49:32.607000,2021-11-20 00:26:53.210000,407
2021-11-24 15:23:58.500000,2021-11-24 15:25:27.420000,2021-11-24 15:31:08.136000,246
2021-12-31 15:26:34.724000,2021-12-31 15:33:46.895000,2021-12-31 15:46:34.480000,674
2021-12-31 18:20:16.126000,2021-12-31 18:20:59.367000,2021-12-31 18:32:46.044000,720
2021-11-24 21:41:33.745000,2021-11-24 21:45:56.296000,2021-11-24 21:56:16.978000,306
2021-11-26 18:51:04.369000,2021-11-26 18:54:59.379000,2021-11-26 19:08:27.074000,779
2021-11-27 16:16:30.077000,2021-11-27 16:18:37.719000,2021-11-27 16:32:02.902000,560
2021-11-27 15:50:48.895000,2021-11-27 15:52:23.252000,2021-11-27 16:05:07.667000,828
2021-11-27 18:02:37.555000,2021-11-27 18:04:29.516000,2021-11-27 18:23:00.714000,689
2022-01-04 15:19:34.810000,2022-01-04 15:22:41.345000,2022-01-04 15:46:48.586000,1187
2021-11-30 15:48:46.147000,2021-11-30 15:49:32.668000,2021-11-30 15:54:28.581000,210
2021-11-30 16:40:51.727000,2021-11-30 16:47:16.656000,2021-11-30 16:59:46.188000,456
2021-11-30 19:09:19.232000,2021-11-30 19:42:17.792000,2021-11-30 19:59:37.062000,648
2021-11-30 16:46:17.250000,2021-11-30 16:47:25.366000,2021-11-30 17:20:36.834000,1157
2021-11-30 19:05:46.037000,2021-11-30 19:07:40.425000,2021-11-30 19:26:40.781000,802
2021-11-30 18:29:42.690000,2021-11-30 18:33:19.261000,2021-11-30 18:40:00.273000,246
2022-01-04 18:33:27.774000,2022-01-04 18:34:38.271000,2022-01-04 18:47:56.167000,625
2022-01-04 20:26:04.633000,2022-01-04 20:36:37.513000,2022-01-04 20:47:23.370000,527
2021-12-01 16:55:22.878000,2021-12-01 17:08:16.009000,2021-12-01 17:25:45.218000,767
2021-12-01 16:34:36.965000,2021-12-01 16:37:37.732000,2021-12-01 17:05:37.644000,662
